# Frederik Pahde, SAP SE
# datestring citations hindex i10index
2019-12-31 10 none none
2020-12-31 30 none none
2021-09-29 49 5 2
2021-10-01 49 5 2
2021-10-03 51 5 2
2021-10-05 51 5 2
2021-10-07 51 5 2
2021-10-09 51 5 2
2021-10-11 51 5 2
2021-10-13 51 5 2
2021-10-15 51 5 2
2021-10-17 52 5 2
2021-10-19 52 5 2
2021-10-21 52 5 2
2021-10-23 52 5 2
2021-10-25 52 5 2
2021-10-27 53 5 2
2021-10-29 53 5 2
2021-10-31 53 5 2
2021-11-01 53 5 2
2021-11-03 53 5 2
2021-11-05 53 5 2
2021-11-07 53 5 2
2021-11-09 53 5 2
2021-11-11 53 5 2
2021-11-13 53 5 2
2021-11-15 53 5 2
2021-11-17 53 5 2
2021-11-19 53 5 2
2021-11-21 53 5 2
2021-11-23 53 5 2
2021-11-25 53 5 2
2021-11-27 53 5 2
2021-11-29 53 5 2
2021-12-01 53 5 2
2021-12-03 53 5 2
2021-12-05 53 5 2
2021-12-07 53 5 2
2021-12-09 53 5 2
2021-12-11 54 5 2
2021-12-13 54 5 2
2021-12-15 54 5 2
2021-12-17 54 5 2
2021-12-19 54 5 2
2021-12-21 54 5 2
2021-12-23 54 5 2
2021-12-25 54 5 2
2021-12-27 54 5 2
2021-12-29 54 5 2
2021-12-31 54 5 2
2022-01-01 54 5 2
2022-01-03 54 5 2
2022-01-05 54 5 2
2022-01-07 54 5 2
2022-01-09 54 5 2
2022-01-11 54 5 2
2022-01-13 54 5 2
2022-01-15 54 5 2
2022-01-17 54 5 2
2022-01-19 54 5 2
2022-01-21 54 5 2
2022-01-23 54 5 2
2022-01-25 54 5 2
2022-01-27 54 5 2
2022-01-29 55 5 2
2022-01-31 55 5 2
2022-02-01 55 5 2
2022-02-03 55 5 2
2022-02-05 57 5 3
2022-02-07 57 5 3
2022-02-09 57 5 3
2022-02-11 57 5 3
2022-02-13 57 5 3
2022-02-15 58 5 4
2022-02-17 58 5 4
2022-02-19 58 5 4
2022-02-21 58 5 4
2022-02-23 58 5 4
2022-02-25 58 5 4
2022-02-27 58 5 4
